transaction_id,sender,receiver,amount,payment_type,status,timestamp,is_fraud
TXN0395,Stephanie Smith,Ariel Kennedy,2147.57,batch,completed,2026-07-07 02:57:48.572099,0
TXN0584,Mark Barnes,Ryan Fernandez,1568.71,real-time,completed,2026-07-21 14:34:36.847050,0
TXN0386,Ronald Harris,Annette Singleton,3887.96,batch,completed,2026-07-21 14:48:36.011228,0
TXN0117,Michael Wright,Joseph Bishop,4398.16,batch,completed,2026-07-08 20:30:05.784325,0
TXN0501,Stephen Lee,Mary Kane,2181.71,batch,failed,2026-07-17 20:05:31.418301,0
FRD0014,Nathan White,Katherine Coleman,9346.02,batch,completed,2026-07-03 01:42:00.000000,1
TXN0726,Javier Reyes,Tamara Montoya,212.27,batch,completed,2026-07-24 07:26:45.950626,0
TXN0956,Gloria Barnett,Phillip Ward,1.0,batch,completed,2026-07-29 11:16:00.133260,0
FRD0017,Scott Miller,Dawn Krause,11173.87,batch,completed,2026-07-27 03:10:00.000000,1
TXN0521,Gregory Odonnell,Dennis Graham,526.58,real-time,completed,2026-07-23 11:32:52.196872,0
TXN0455,Tracy Black,Alicia Nicholson,2539.59,batch,completed,2026-07-05 12:53:03.215539,0
TXN0206,Sean Jones,Megan Pruitt,3795.19,batch,completed,2026-07-04 17:30:01.447448,0
TXN0734,John Martinez,John Hunter,4086.49,batch,completed,2026-07-23 08:45:59.989468,0
TXN0527,James Brown,Fred Arnold,3796.72,real-time,completed,2026-07-24 01:23:21.818123,0
TXN0916,Mark Martinez,Michael Smith,988.98,batch,pending,2026-07-05 15:48:34.985893,0
TXN0899,Sarah Combs,Billy Dawson,4437.1,batch,completed,2026-07-09 22:43:05.820388,0
TXN0378,James Williams,Jake Krause,2475.22,real-time,completed,2026-07-25 09:38:51.445392,0
TXN0693,Stacey Gilbert,Monica Davis,2715.15,batch,completed,2026-07-24 04:38:16.250292,0
TXN0960,Cynthia Murray,Robert Blair,1952.39,batch,completed,2026-07-01 02:14:26.725577,0
TXN0349,Mrs. Lori Reed,Cheryl Osborne,3682.65,batch,completed,2026-07-13 17:20:27.418450,0
TXN0387,Rebecca Huber,Karen Vaughn,1166.0,batch,completed,2026-07-05 17:12:45.563625,0
TXN0199,John Coleman,Logan Harrington,2729.12,real-time,completed,2026-07-18 23:55:48.031129,0
MIS0006,Brittany Woods,Daryl Lynch,3334.13,batch,completed,2026-07-12 23:14:00.000000,1
TXN0591,William Trujillo,Noah Dunn,3734.92,batch,completed,2026-07-29 08:10:47.859984,0
TXN0520,Jennifer Ward,Stephen Spears,3911.71,batch,completed,2026-07-13 13:54:41.225002,0
TXN0985,Nichole Young,Craig Rogers,4027.44,batch,pending,2026-07-28 15:09:36.023394,0
TXN0430,Mark Garcia,Janice Murphy,3785.42,real-time,completed,2026-07-15 02:32:46.867155,0
VEL0004,Randy Mann,Ralph Rose,1363.12,real-time,completed,2026-07-20 03:06:00.000000,1
TXN0208,Paul Wang,Mary Ward,1794.9,real-time,completed,2026-07-16 22:35:32.604189,0
TXN0492,Jennifer Price,Cheryl Price,1200.96,real-time,completed,2026-07-03 23:29:07.202090,0
TXN0792,Edwin Robinson,Alexa Stafford,3828.02,real-time,completed,2026-07-25 20:01:28.621095,0
TXN0793,Monica Smith,Andrew Klein,1660.84,batch,completed,2026-07-28 01:54:47.157321,0
FRD0009,Caitlin Golden,Jane Vaughn,9945.1,batch,completed,2026-07-07 03:06:00.000000,1
TXN0934,Jacob Duncan,Mark Montgomery,2951.59,batch,completed,2026-07-12 01:10:50.442059,0
FCM0007,Benjamin Sanders,Meredith Mcdaniel,7499.45,batch,completed,2026-07-03 18:23:00.000000,1
TXN0084,Brian Jenkins,Jennifer Miller,636.42,batch,completed,2026-07-25 08:05:44.991832,0
TXN0869,Robert Carroll,Jeffrey Murray,868.45,real-time,completed,2026-07-25 19:32:32.590986,0
TXN0303,John Willis,David Williams,1.0,batch,completed,2026-07-25 14:52:08.434710,0
TXN0021,Dr. Gerald Coleman,Jennifer Hickman,2064.02,batch,completed,2026-07-14 02:34:11.899112,0
TXN0989,Alfred Crawford,Maria Morgan,4295.6,batch,completed,2026-07-07 17:07:43.154426,0
TXN0748,Tammy Rodriguez,Robert Baker,2374.18,real-time,completed,2026-07-16 11:58:03.432873,0
TXN0849,Stephanie Martinez,Kevin Gonzalez,2904.73,batch,completed,2026-07-03 19:54:29.938276,0
MIS0001,Anthony Gillespie,Jonathan Livingston,1850.51,batch,completed,2026-07-16 23:25:00.000000,1
GHT0008,James Garrett,George Herman,0.23,real-time,completed,2026-07-02 18:47:00.000000,1
TXN0974,Jeffrey Oconnor,Luis Tran,523.91,batch,completed,2026-07-26 02:05:13.230840,0
TXN0884,Sandra Jones,Michelle Lucero,1781.12,batch,completed,2026-07-13 09:31:11.669623,0
VEL0019,Randy Mann,Sarah Harper,1373.86,real-time,completed,2026-07-20 03:36:00.000000,1
TXN0157,Angelica Henry,Melody Dennis,1022.18,batch,completed,2026-07-02 22:40:25.766296,0
TXN0797,Tommy Malone,David Fisher,938.89,real-time,completed,2026-07-01 11:48:53.083038,0
TXN0887,Nancy Wheeler,Melissa Morris,2951.18,batch,completed,2026-07-05 08:42:43.984343,0
TXN0039,Amanda Miller,Melissa Morris,2117.91,batch,completed,2026-07-18 08:29:55.958182,0
TXN0397,Stephen Bailey,Andrew Castaneda,4280.98,real-time,completed,2026-07-15 16:18:26.264315,0
SWT0008,Brittany Cox,David Woodard,3931.38,real-time,completed,2026-07-30 03:52:00.271393,1
TXN0516,Jeffrey Farmer,Laura Moore,1363.44,batch,completed,2026-07-18 17:44:40.167112,0
TXN0738,Yolanda Crane,Eugene Johnson,4531.93,batch,completed,2026-07-04 10:22:38.595616,0
TXN0570,Kathy Stephenson,Jason Edwards,1338.59,real-time,completed,2026-07-26 06:04:15.655458,0
TXN0459,Laura Collins,John Hill,2552.29,batch,completed,2026-07-10 22:14:52.038062,0
TXN0947,Andrew Mills,Dawn Holland,2763.02,batch,completed,2026-07-24 00:24:53.286718,0
TXN0079,Mariah Hernandez,Dawn Mitchell,1117.57,batch,completed,2026-07-04 15:25:12.705714,0
